Test Program: 	
Tester: 	
Device Name: 	
Operator: 	IT
LOT ID: 	
Start Time: 	
Fail #: 	588
Pass #: 	8033
Total #: 	8621

Name	Site#	Bin#	X	Y	VBR	VF1	VF2	IR_40V	VF3	
Unit	N	N	N	N	V	mV	mV	uA	mV	
7464	1	1	84	66	64.15	209.77	273.34	26.88	396.45	
7465	1	1	84	67	64.25	209.93	273.34	26.91	396.27	
7466	1	1	84	68	64.26	210.09	273.99	26.71	396.65	
7467	1	1	84	69	64.37	209.28	274.15	26.54	396.75	
7468	1	1	84	70	64.46	210.25	273.50	26.32	396.55	
7469	1	1	84	71	64.51	210.09	272.85	26.50	396.97	
7470	1	1	84	72	64.62	209.77	273.50	26.05	396.91	
7471	1	1	84	73	64.74	210.58	273.66	25.93	397.02	
7472	1	1	84	74	64.71	210.41	273.18	25.93	397.10	
7473	1	1	84	75	64.92	210.74	273.01	25.76	396.75	
7474	1	1	84	76	64.99	210.90	273.99	25.63	396.99	
7475	1	1	84	77	65.11	210.90	274.15	25.44	397.09	
7476	1	1	84	78	65.23	210.58	273.82	25.05	397.62	
7477	1	1	84	79	65.30	210.74	273.82	25.06	397.36	
7478	1	1	84	80	65.44	210.58	273.82	24.79	397.56	
7479	1	1	84	81	65.54	209.93	273.99	24.66	397.41	
7480	1	1	84	82	65.50	210.90	273.34	24.84	397.22	
7481	1	1	84	83	64.03	211.22	274.31	33.26	397.88	
7482	1	1	84	84	65.84	211.22	273.82	24.36	398.14	
7483	1	1	84	85	66.02	210.90	274.15	24.18	397.88	
7484	1	1	84	86	66.17	210.41	273.66	23.82	397.93	
7485	1	1	84	87	66.26	211.22	274.15	23.75	397.91	
7486	1	1	84	88	66.48	211.55	273.99	23.41	397.82	
7487	1	1	84	89	66.64	210.90	274.47	23.14	397.88	
7488	1	1	84	90	67.02	212.04	274.31	22.76	399.25	
7489	1	1	84	91	66.24	212.04	274.31	22.71	399.42	
7490	1	1	84	92	68.14	211.39	274.63	21.69	400.27	
7491	1	1	84	93	68.38	211.22	274.63	22.49	401.24	
7492	1	5	85	12	0.02	48.57	112.46	1016.03	261.90	
7493	1	5	85	13	29.04	117.16	192.74	1016.08	388.17	
7494	1	1	85	14	68.51	211.55	275.93	22.71	406.34	
7495	1	1	85	15	67.75	212.36	274.80	23.33	404.52	
7496	1	5	85	16	37.45	213.66	276.91	1016.00	403.86	
7497	1	1	85	17	67.93	212.85	276.26	22.75	403.74	
7498	1	5	85	18	0.02	169.71	271.55	1016.03	401.08	
7499	1	1	85	19	68.10	211.55	274.96	22.81	401.08	
7500	1	1	85	20	68.22	211.06	274.63	22.84	400.66	
7501	1	1	85	21	68.27	211.71	274.63	22.80	400.01	
7502	1	1	85	22	68.37	211.39	275.28	22.80	399.34	
7503	1	1	85	23	66.27	211.55	274.47	23.12	399.02	
7504	1	1	85	24	68.36	211.55	274.47	22.72	399.52	
7505	1	1	85	25	68.33	211.55	274.31	22.71	399.18	
7506	1	1	85	26	68.29	210.58	273.82	22.81	398.71	
7507	1	1	85	27	68.06	210.90	274.63	22.86	398.64	
7508	1	1	85	28	68.21	211.55	274.31	22.89	398.35	
7509	1	1	85	29	66.70	210.41	274.15	27.22	398.60	
7510	1	1	85	30	68.06	210.58	274.31	23.03	397.98	
7511	1	1	85	31	66.33	210.09	273.99	23.25	397.96	
7512	1	1	85	32	67.79	210.25	274.15	23.17	398.04	
7513	1	1	85	33	67.72	210.09	274.31	23.21	398.04	
7514	1	1	85	34	67.53	211.06	273.99	23.38	398.11	
7515	1	1	85	35	67.37	210.25	274.31	23.62	398.16	
7516	1	1	85	36	64.31	210.41	273.99	32.08	398.01	
7517	1	1	85	37	66.91	209.93	274.63	24.06	397.93	
7518	1	1	85	38	66.68	210.58	273.99	24.17	397.87	
7519	1	1	85	39	66.43	210.09	273.82	24.36	397.52	
7520	1	1	85	40	66.17	210.41	274.63	24.57	397.69	
7521	1	1	85	41	65.87	211.06	274.15	24.70	397.93	
7522	1	1	85	42	65.62	210.25	273.18	25.10	397.96	
7523	1	1	85	43	65.37	210.09	273.34	25.36	397.31	
7524	1	1	85	44	65.13	210.58	273.50	25.63	397.20	
7525	1	1	85	45	64.92	209.77	273.34	25.92	397.26	
7526	1	1	85	46	65.12	209.93	272.69	26.52	397.22	
7527	1	1	85	47	64.99	209.77	272.85	26.68	396.79	
7528	1	1	85	48	64.36	209.77	273.34	26.70	396.92	
7529	1	1	85	49	64.27	210.09	272.69	27.05	396.49	
7530	1	1	85	50	62.39	209.77	273.34	39.41	396.24	
7531	1	1	85	51	63.67	209.93	273.50	27.24	396.34	
7532	1	1	85	52	63.97	209.77	273.01	27.30	396.21	
7533	1	1	85	53	62.39	210.41	273.01	27.81	395.84	
7534	1	1	85	54	63.91	210.09	273.34	27.46	396.18	
7535	1	1	85	55	63.85	210.25	273.34	27.63	396.45	
7536	1	1	85	56	63.82	210.09	273.99	27.65	396.37	
7537	1	1	85	57	63.81	209.77	273.34	27.60	396.18	
7538	1	1	85	58	63.82	209.12	273.18	27.82	396.21	
7539	1	1	85	59	63.85	209.77	273.01	27.57	396.58	
7540	1	1	85	60	63.85	210.09	272.53	27.81	396.47	
7541	1	1	85	61	63.90	209.44	273.01	27.52	396.40	
7542	1	1	85	62	63.96	209.93	273.01	27.46	396.10	
7543	1	1	85	63	64.00	209.77	273.82	27.25	396.50	
7544	1	1	85	64	64.06	209.60	272.69	27.22	396.42	
7545	1	1	85	65	64.10	210.41	273.50	27.04	396.75	
7546	1	1	85	66	64.17	209.28	273.18	27.09	396.31	
7547	1	1	85	67	64.30	209.93	273.50	26.83	396.05	
7548	1	1	85	68	64.30	209.93	273.01	26.64	396.39	
7549	1	1	85	69	64.40	210.09	273.34	26.62	396.79	
7550	1	1	85	70	64.55	210.41	273.34	26.26	396.87	
7551	1	1	85	71	64.60	209.77	274.15	26.22	397.07	
7552	1	1	85	72	64.67	210.90	273.82	26.00	397.15	
7553	1	1	85	73	64.40	209.28	273.50	27.32	396.78	
7554	1	1	85	74	64.86	209.93	273.34	25.70	397.07	
7555	1	1	85	75	64.98	210.58	273.66	25.57	397.12	
7556	1	1	85	76	65.06	210.41	273.18	25.46	397.02	
7557	1	1	85	77	65.27	210.41	273.99	25.20	397.25	
7558	1	1	85	78	65.36	211.22	274.15	25.07	397.13	
7559	1	1	85	79	65.45	210.25	273.50	24.91	396.97	
7560	1	1	85	80	65.59	211.22	273.82	24.53	397.74	
7561	1	1	85	81	65.65	210.41	274.63	24.55	397.54	
7562	1	1	85	82	65.81	209.77	273.82	24.39	397.70	
7563	1	8	85	83	53.52	211.06	273.82	151.38	397.90	
7564	1	1	85	84	66.00	210.74	274.15	24.11	397.87	
7565	1	1	85	85	66.16	211.06	273.82	23.99	397.54	
7566	1	1	85	86	66.25	210.90	274.15	23.88	398.22	
7567	1	1	85	87	66.42	211.22	273.82	23.52	398.38	
7568	1	1	85	88	66.66	211.55	273.50	23.31	398.06	
7569	1	1	85	89	66.90	211.39	273.99	22.90	398.73	
7570	1	1	85	90	67.25	211.06	274.63	22.52	399.55	
7571	1	1	85	91	67.95	211.87	274.96	21.73	400.66	
7572	1	1	85	92	69.39	211.39	274.63	20.95	401.29	
7573	1	5	86	13	0.02	50.51	113.92	1016.03	260.96	
7574	1	8	86	14	48.58	144.90	230.04	556.69	412.14	
7575	1	5	86	15	0.02	162.41	271.23	1016.04	405.37	
7576	1	1	86	16	67.54	213.50	276.26	23.97	406.53	
7577	1	1	86	17	67.91	213.82	276.74	22.24	405.69	
7578	1	1	86	18	68.02	212.85	276.91	22.27	404.10	
7579	1	1	86	19	68.14	212.36	276.09	22.49	402.38	
7580	1	1	86	20	68.26	211.71	275.45	22.48	400.87	
7581	1	1	86	21	68.36	212.36	274.63	22.64	400.45	
7582	1	1	86	22	68.38	212.52	274.47	22.59	400.12	
7583	1	1	86	23	68.44	211.39	274.63	22.61	399.96	
7584	1	1	86	24	68.50	210.58	274.31	22.63	399.93	
7585	1	1	86	25	68.49	211.06	273.99	22.63	399.75	
7586	1	1	86	26	68.48	212.20	275.12	22.71	399.29	
7587	1	1	86	27	65.53	211.39	273.66	71.44	398.77	
7588	1	1	86	28	68.43	210.25	274.31	22.69	398.51	
7589	1	1	86	29	68.32	211.55	273.99	22.84	398.68	
7590	1	1	86	30	68.25	211.06	274.63	22.82	398.55	
7591	1	8	86	31	58.33	211.22	274.15	119.61	398.45	
7592	1	1	86	32	68.01	210.25	273.99	23.18	398.22	
7593	1	1	86	33	67.90	210.41	273.18	23.22	398.22	
7594	1	1	86	34	67.67	210.25	273.34	23.50	398.06	
7595	1	1	86	35	67.53	210.41	273.82	23.47	397.87	
7596	1	1	86	36	67.32	210.41	274.15	23.70	397.82	
7597	1	8	86	37	58.66	210.90	273.18	118.12	397.80	
7598	1	1	86	38	66.80	210.74	274.15	24.09	397.90	
7599	1	1	86	39	66.52	210.41	273.34	24.53	397.75	
7600	1	1	86	40	66.29	211.22	273.66	24.53	397.41	
7601	1	1	86	41	65.96	210.58	273.34	24.84	397.85	
7602	1	1	86	42	65.65	210.58	273.82	25.09	398.03	
7603	1	1	86	43	64.19	210.25	273.66	28.22	397.62	
7604	1	1	86	44	65.22	209.93	273.34	25.70	397.39	
7605	1	1	86	45	60.89	210.25	273.50	26.40	397.33	
7606	1	1	86	46	56.88	210.09	273.99	35.55	397.88	
7607	1	1	86	47	60.25	210.09	273.34	76.08	397.18	
7608	1	1	86	48	64.39	210.25	273.66	26.66	396.83	
7609	1	1	86	49	64.29	209.93	273.18	26.97	396.65	
7610	1	1	86	50	64.21	210.41	273.82	27.01	396.34	
7611	1	1	86	51	64.10	209.93	272.85	27.15	396.50	
7612	1	1	86	52	63.97	209.28	273.34	27.42	396.11	
7613	1	1	86	53	63.97	210.25	272.69	27.39	395.90	
7614	1	1	86	54	63.92	209.60	272.85	27.55	395.90	
7615	1	1	86	55	63.88	209.60	273.01	27.54	396.31	
7616	1	1	86	56	63.91	210.41	273.01	27.49	396.49	
7617	1	1	86	57	63.93	209.77	272.85	27.56	396.24	
7618	1	1	86	58	63.86	209.44	272.69	27.60	395.69	
7619	1	1	86	59	63.96	210.25	272.69	27.70	396.08	
7620	1	1	86	60	63.96	208.95	272.85	27.50	396.23	
7621	1	1	86	61	64.00	209.28	272.20	27.62	395.87	
7622	1	8	86	62	58.41	208.63	273.82	119.25	396.36	
7623	1	1	86	63	64.04	209.93	272.69	27.29	396.24	
7624	1	1	86	64	64.12	210.09	273.01	27.12	396.10	
7625	1	1	86	65	64.17	209.93	272.85	27.05	396.29	
7626	1	1	86	66	64.23	209.77	273.01	26.88	396.63	
7627	1	1	86	67	64.34	209.77	272.53	26.72	396.55	
7628	1	1	86	68	64.39	209.28	273.18	26.50	396.68	
7629	1	1	86	69	64.56	209.44	273.66	26.31	396.49	
7630	1	1	86	70	64.66	210.25	273.66	26.21	396.66	
7631	1	1	86	71	64.74	210.25	272.85	25.94	396.71	
7632	1	1	86	72	64.80	210.74	273.82	25.87	397.12	
7633	1	1	86	73	64.30	210.74	273.34	27.47	396.92	
7634	1	1	86	74	64.97	210.09	274.47	25.52	397.04	
7635	1	1	86	75	65.05	210.90	273.01	25.51	397.48	
7636	1	1	86	76	65.20	210.58	273.66	25.29	397.31	
7637	1	1	86	77	65.36	210.58	273.82	24.99	397.38	
7638	1	1	86	78	65.45	210.90	274.15	24.84	397.09	
7639	1	1	86	79	65.54	210.74	273.50	24.78	397.64	
7640	1	1	86	80	65.67	210.90	273.99	24.47	397.96	
7641	1	1	86	81	65.81	210.41	273.82	24.45	397.90	
7642	1	1	86	82	63.33	210.90	274.31	24.75	398.08	
7643	1	1	86	83	66.00	211.06	274.15	24.17	397.82	
7644	1	1	86	84	66.11	210.58	274.15	24.02	397.51	
7645	1	1	86	85	66.23	211.06	273.66	23.81	397.52	
7646	1	1	86	86	66.42	211.71	274.47	23.47	398.60	
7647	1	1	86	87	66.58	211.71	274.47	23.32	399.44	
7648	1	1	86	88	66.81	211.06	274.47	23.03	399.75	
7649	1	1	86	89	67.12	211.55	274.63	22.71	399.94	
7650	1	1	86	90	67.79	211.22	274.63	22.04	400.22	
7651	1	1	86	91	69.13	211.87	274.80	21.07	401.23	
7652	1	1	86	92	68.94	211.06	275.28	22.22	407.22	
7653	1	5	87	14	0.02	51.32	115.38	1016.03	264.34	
7654	1	8	87	15	55.03	159.98	247.07	318.18	418.35	
7655	1	1	87	16	68.31	212.85	276.58	22.03	408.27	
7656	1	1	87	17	68.04	213.82	277.39	21.97	406.91	
7657	1	1	87	18	68.05	214.79	277.88	21.57	405.64	
7658	1	1	87	19	67.74	213.82	277.07	21.71	404.46	
7659	1	1	87	20	68.28	213.01	276.74	22.02	402.49	
7660	1	1	87	21	68.37	212.68	275.61	22.11	401.53	
7661	1	1	87	22	68.41	212.04	274.80	22.56	401.11	
7662	1	1	87	23	68.43	212.04	275.77	22.56	400.80	
7663	1	1	87	24	68.58	211.71	275.12	22.53	400.41	
7664	1	1	87	25	68.57	211.39	274.96	22.48	400.07	
7665	1	1	87	26	68.59	211.39	274.31	22.58	399.86	
7666	1	1	87	27	66.38	211.39	274.47	31.54	399.52	
7667	1	1	87	28	68.57	211.22	274.15	22.64	399.03	
7668	1	1	87	29	68.44	210.90	274.47	22.73	398.55	
7669	1	1	87	30	68.32	210.58	274.15	23.03	398.32	
7670	1	1	87	31	68.30	210.74	274.15	22.81	399.05	
7671	1	1	87	32	68.16	210.74	273.99	23.13	398.79	
7672	1	1	87	33	67.98	211.55	274.31	23.04	398.90	
7673	1	1	87	34	67.85	211.39	274.80	23.31	398.50	
7674	1	1	87	35	67.68	210.58	274.31	23.49	398.29	
7675	1	1	87	36	67.47	210.90	274.31	23.67	398.25	
7676	1	1	87	37	67.15	210.74	273.66	23.90	398.17	
7677	1	1	87	38	66.91	210.09	274.15	24.14	398.25	
7678	1	1	87	39	66.67	209.77	273.66	24.38	398.01	
7679	1	1	87	40	66.33	210.41	273.50	24.63	397.67	
7680	1	1	87	41	66.03	210.90	274.15	24.96	397.67	
7681	1	1	87	42	65.77	210.09	273.82	25.13	397.65	
7682	1	1	87	43	65.49	209.77	273.66	25.52	397.62	
7683	1	1	87	44	64.76	209.93	273.82	27.67	397.70	
7684	1	1	87	45	65.73	209.77	273.34	30.00	397.20	
7685	1	1	87	46	64.88	209.44	273.82	26.29	396.83	
7686	1	1	87	47	64.64	210.25	272.53	26.64	396.83	
7687	1	1	87	48	64.45	210.09	272.69	26.80	396.89	
7688	1	1	87	49	64.35	209.93	273.18	26.91	396.91	
7689	1	1	87	50	64.26	209.60	273.34	27.08	396.39	
7690	1	1	87	51	63.50	209.28	273.01	27.47	396.71	
7691	1	1	87	52	64.00	210.09	272.85	27.45	396.47	
7692	1	1	87	53	64.05	209.93	273.01	27.46	396.03	
7693	1	1	87	54	64.01	208.79	273.18	27.46	396.18	
7694	1	1	87	55	63.93	210.09	273.66	27.61	395.93	
7695	1	1	87	56	63.95	209.44	272.69	27.60	396.06	
7696	1	1	87	57	63.94	210.09	272.04	27.72	396.24	
7697	1	1	87	58	63.99	209.77	273.34	27.62	395.85	
7698	1	1	87	59	63.97	209.60	273.01	27.44	396.34	
7699	1	1	87	60	64.03	210.41	273.01	27.37	396.06	
7700	1	1	87	61	64.00	210.25	273.18	27.57	395.88	
7701	1	1	87	62	64.12	210.58	271.88	27.40	396.11	
7702	1	1	87	63	64.16	209.77	272.69	27.33	396.40	
7703	1	1	87	64	64.20	209.77	273.50	27.07	396.27	
7704	1	1	87	65	64.29	209.93	273.50	26.84	396.52	
7705	1	1	87	66	64.34	209.93	273.66	26.69	396.81	
7706	1	1	87	67	64.44	208.95	273.66	26.52	396.87	
7707	1	1	87	68	64.48	209.77	273.34	26.29	396.91	
7708	1	1	87	69	64.59	209.60	273.50	26.17	397.04	
7709	1	1	87	70	64.65	210.25	272.85	26.22	396.83	
7710	1	1	87	71	64.83	209.77	273.50	25.99	396.52	
7711	1	1	87	72	64.91	210.58	273.50	25.95	397.13	
7712	1	1	87	73	65.02	210.25	273.01	25.61	396.57	
7713	1	1	87	74	65.08	210.41	273.82	25.53	396.99	
7714	1	1	87	75	65.23	210.41	273.66	25.30	396.78	
7715	1	1	87	76	65.32	210.74	273.99	25.08	397.22	
7716	1	1	87	77	65.42	210.25	273.66	24.96	397.41	
7717	1	1	87	78	65.51	210.09	273.82	24.95	397.64	
7718	1	1	87	79	65.64	211.06	274.15	24.70	397.80	
7719	1	1	87	80	65.79	211.06	273.99	24.42	397.56	
7720	1	1	87	81	65.86	211.06	274.47	24.33	397.85	
7721	1	5	87	82	0.02	162.90	269.28	1016.03	397.31	
7722	1	1	87	83	66.12	210.90	275.12	24.06	398.00	
7723	1	5	87	84	0.02	149.11	268.63	1016.03	397.04	
7724	1	1	87	85	66.32	211.39	274.47	23.74	398.00	
7725	1	1	87	86	66.52	211.06	275.28	23.51	399.25	
7726	1	1	87	87	66.72	211.22	274.63	23.16	399.76	
7727	1	1	87	88	67.07	211.39	274.80	22.73	400.48	
7728	1	5	87	89	30.67	211.71	274.47	1016.01	400.33	
7729	1	1	87	90	68.94	212.04	275.28	21.16	401.63	
7730	1	1	87	91	71.95	211.39	275.12	21.55	405.14	
7731	1	5	88	15	0.03	53.27	117.00	1016.03	267.94	
7732	1	8	88	16	58.89	170.68	256.47	211.60	422.02	
7733	1	1	88	17	68.43	213.50	277.39	21.39	409.08	
7734	1	5	88	18	0.02	172.95	275.12	1016.03	406.88	
7735	1	1	88	19	66.84	215.12	278.69	28.46	408.35	
7736	1	1	88	20	68.24	215.12	278.36	21.09	406.49	
7737	1	1	88	21	68.35	213.17	277.88	21.40	404.75	
7738	1	1	88	22	68.44	212.68	276.26	21.79	403.01	
7739	1	1	88	23	68.57	212.04	275.45	22.09	401.91	
7740	1	1	88	24	67.73	212.04	274.63	27.27	401.45	
7741	1	1	88	25	68.66	211.39	275.28	22.42	400.71	
7742	1	1	88	26	68.67	211.06	274.63	22.53	400.02	
7743	1	1	88	27	68.69	211.06	274.63	22.42	399.36	
7744	1	1	88	28	68.66	211.71	274.63	22.50	399.21	
7745	1	8	88	29	53.03	210.74	273.82	202.71	398.76	
7746	1	1	88	30	68.53	211.22	273.82	22.75	398.56	
7747	1	1	88	31	67.33	211.87	274.80	32.69	399.36	
7748	1	1	88	32	64.17	211.39	274.31	39.00	399.15	
7749	1	1	88	33	68.20	211.55	274.47	22.91	399.25	
7750	1	1	88	34	68.00	210.58	274.47	23.20	398.64	
7751	1	1	88	35	67.81	210.90	273.99	23.43	398.50	
7752	1	1	88	36	67.60	210.09	273.50	23.59	398.30	
7753	1	1	88	37	67.33	210.41	274.15	23.81	398.66	
7754	1	1	88	38	67.07	210.74	273.99	24.11	398.38	
7755	1	1	88	39	66.70	210.41	273.01	24.39	398.06	
7756	1	1	88	40	66.47	210.90	273.50	24.60	398.03	
7757	1	1	88	41	66.16	210.58	273.82	24.86	397.91	
7758	1	1	88	42	65.80	210.58	274.15	25.23	397.91	
7759	1	1	88	43	65.58	210.25	273.66	25.58	397.26	
7760	1	5	88	44	0.02	165.01	268.63	1016.04	396.29	
7761	1	1	88	45	65.10	210.25	273.50	26.02	397.35	
7762	1	1	88	46	64.66	209.44	273.50	27.34	396.96	
7763	1	1	88	47	64.68	210.25	273.34	26.52	397.05	
7764	1	1	88	48	64.53	210.09	274.31	26.77	397.26	
7765	1	1	88	49	64.37	209.60	272.04	27.13	396.49	
7766	1	5	88	50	0.02	158.52	268.80	1016.04	395.27	
7767	1	8	88	51	58.88	210.09	272.53	123.15	396.45	
7768	1	1	88	52	64.13	209.12	272.36	27.43	396.18	
7769	1	1	88	53	64.10	210.09	272.53	27.61	396.26	
7770	1	1	88	54	64.04	209.60	273.01	27.63	396.13	
7771	1	1	88	55	64.00	209.28	273.50	27.62	396.16	
7772	1	1	88	56	64.01	209.44	272.20	27.65	396.34	
7773	1	1	88	57	64.04	209.28	273.01	27.58	396.18	
7774	1	1	88	58	64.04	209.77	272.53	27.48	396.24	
7775	1	1	88	59	64.05	209.44	272.53	27.69	396.42	
7776	1	1	88	60	64.09	209.77	273.18	27.35	396.40	
7777	1	1	88	61	64.06	210.25	273.01	27.31	396.27	
7778	1	1	88	62	64.17	209.77	272.04	27.26	396.05	
7779	1	1	88	63	64.20	209.28	272.53	27.24	396.34	
7780	1	8	88	64	52.33	210.25	273.34	493.59	396.63	
7781	1	1	88	65	64.31	209.77	273.82	26.96	396.71	
7782	1	1	88	66	64.42	209.93	273.18	26.61	396.75	
7783	1	1	88	67	64.55	209.60	273.34	26.40	396.47	
7784	1	1	88	68	64.62	209.77	273.18	26.21	396.81	
7785	1	1	88	69	64.68	210.90	274.15	26.07	396.94	
7786	1	1	88	70	64.77	210.41	273.66	25.82	396.68	
7787	1	1	88	71	64.94	210.25	273.82	25.72	396.75	
7788	1	1	88	72	64.99	211.06	273.01	25.52	397.05	
7789	1	1	88	73	64.99	210.90	273.66	25.52	396.86	
7790	1	5	88	74	0.02	155.44	268.80	1016.04	396.11	
7791	1	1	88	75	65.27	210.25	273.18	25.17	396.84	
7792	1	1	88	76	65.39	210.09	273.82	24.95	397.25	
7793	1	1	88	77	65.44	210.58	273.82	25.00	397.57	
7794	1	1	88	78	65.57	210.58	273.99	24.73	397.51	
7795	1	1	88	79	65.72	211.55	274.15	24.49	397.77	
7796	1	1	88	80	65.81	211.55	275.28	24.49	397.83	
7797	1	1	88	81	65.95	210.74	274.15	24.26	398.17	
7798	1	1	88	82	66.11	211.06	274.47	23.94	397.95	
7799	1	1	88	83	66.18	210.41	274.31	23.97	398.00	
7800	1	1	88	84	66.29	211.71	274.15	23.82	398.51	
7801	1	1	88	85	66.53	210.58	274.47	23.54	398.87	
7802	1	1	88	86	66.70	211.55	274.63	23.34	399.46	
7803	1	1	88	87	67.00	210.74	274.31	22.87	399.50	
7804	1	1	88	88	67.18	210.41	274.80	23.08	400.15	
7805	1	1	88	89	68.75	211.87	274.80	21.41	400.93	
7806	1	8	88	90	60.82	211.39	275.12	114.81	405.11	
7807	1	5	89	16	0.03	52.94	118.30	1016.03	268.62	
7808	1	8	89	17	58.23	170.68	255.50	216.17	422.05	
7809	1	1	89	18	67.21	215.60	279.18	25.98	411.70	
7810	1	1	89	19	68.27	215.60	279.50	20.51	410.74	
7811	1	1	89	20	65.95	216.58	279.82	49.07	410.54	
7812	1	1	89	21	68.34	215.93	279.34	20.41	408.35	
7813	1	5	89	22	0.03	174.57	274.47	1016.03	405.20	
7814	1	1	89	23	68.51	213.82	276.58	21.43	404.86	
7815	1	1	89	24	68.62	212.36	276.26	21.75	403.42	
7816	1	1	89	25	67.63	212.04	275.61	24.31	402.13	
7817	1	1	89	26	68.79	211.87	274.96	22.18	401.34	
7818	1	1	89	27	68.80	211.55	274.80	22.23	400.53	
7819	1	1	89	28	68.79	211.39	273.99	22.34	399.65	
7820	1	1	89	29	68.68	211.55	275.61	22.60	399.49	
7821	1	1	89	30	68.66	211.55	273.99	22.56	399.28	
7822	1	1	89	31	68.56	210.90	274.31	22.74	399.55	
7823	1	1	89	32	68.47	211.06	274.47	22.69	398.86	
7824	1	1	89	33	68.34	209.93	274.15	22.87	399.12	
7825	1	1	89	34	68.15	210.90	273.99	23.11	398.63	
7826	1	1	89	35	67.93	211.22	273.50	23.31	398.45	
7827	1	1	89	36	67.73	212.20	273.99	23.42	398.27	
7828	1	1	89	37	67.44	210.90	274.80	23.80	398.42	
7829	1	1	89	38	67.12	210.90	273.82	24.01	398.27	
7830	1	1	89	39	66.79	210.41	273.99	24.37	398.22	
7831	1	1	89	40	66.50	210.25	273.34	24.63	398.47	
7832	1	1	89	41	66.24	211.06	274.15	24.89	398.27	
7833	1	1	89	42	65.87	210.74	273.82	25.37	397.96	
7834	1	1	89	43	64.80	209.93	273.82	25.91	397.59	
7835	1	1	89	44	65.36	210.58	273.99	25.96	397.43	
7836	1	1	89	45	65.12	209.93	272.85	26.24	397.33	
7837	1	1	89	46	64.88	210.25	273.34	26.64	396.92	
7838	1	1	89	47	64.80	209.93	272.53	26.58	396.96	
7839	1	1	89	48	64.59	210.58	273.34	26.80	397.25	
7840	1	1	89	49	64.46	208.95	272.85	27.00	397.13	
7841	1	1	89	50	64.31	209.44	273.50	27.33	396.79	
7842	1	1	89	51	57.47	209.44	273.50	27.93	396.75	
7843	1	1	89	52	64.22	208.79	272.69	27.53	396.53	
7844	1	1	89	53	64.16	209.44	272.20	27.37	396.68	
7845	1	1	89	54	64.17	209.12	271.72	27.47	396.45	
7846	1	1	89	55	64.15	209.28	272.36	27.47	396.11	
7847	1	1	89	56	64.08	210.25	272.04	27.56	396.44	
7848	1	1	89	57	64.13	210.09	273.01	27.41	396.42	
7849	1	1	89	58	64.07	209.93	273.01	27.40	396.49	
7850	1	1	89	59	64.11	209.93	272.53	27.40	396.27	
7851	1	1	89	60	64.14	210.09	272.69	27.38	396.31	
7852	1	1	89	61	64.19	209.44	272.53	27.34	396.40	
7853	1	1	89	62	64.27	209.93	273.34	27.17	396.44	
7854	1	1	89	63	64.30	209.77	272.36	27.10	396.34	
7855	1	1	89	64	64.42	209.77	273.18	26.73	396.29	
7856	1	1	89	65	64.41	210.41	272.69	26.78	396.57	
7857	1	1	89	66	64.45	210.58	272.20	26.49	396.52	
7858	1	1	89	67	64.55	210.58	273.50	26.27	396.31	
7859	1	1	89	68	64.65	209.93	272.85	26.21	396.49	
7860	1	1	89	69	64.73	210.25	273.34	26.19	396.65	
7861	1	1	89	70	64.82	210.74	273.99	25.89	396.60	
7862	1	1	89	71	64.95	210.25	273.50	25.72	396.81	
7863	1	1	89	72	65.07	210.41	273.18	25.51	397.22	
7864	1	1	89	73	65.14	210.74	273.34	25.32	396.76	
7865	1	1	89	74	65.26	210.58	272.36	25.38	397.17	
7866	1	1	89	75	65.40	210.09	273.99	24.91	397.43	
7867	1	1	89	76	65.45	211.22	273.99	24.90	397.51	
7868	1	5	89	77	0.02	163.22	268.80	1016.04	396.99	
7869	1	1	89	78	65.69	210.09	273.99	24.69	397.90	
7870	1	1	89	79	65.79	210.90	274.63	24.55	397.52	
7871	1	1	89	80	65.90	210.41	273.18	24.51	397.90	
7872	1	1	89	81	66.08	210.25	274.15	24.20	397.64	
7873	1	1	89	82	66.21	211.06	273.66	24.06	397.49	
7874	1	1	89	83	66.29	210.58	274.31	23.79	398.32	
7875	1	1	89	84	66.50	211.55	275.12	23.69	398.38	
7876	1	1	89	85	66.64	211.22	274.47	23.43	399.03	
7877	1	1	89	86	66.99	211.06	273.99	22.96	399.68	
7878	1	1	89	87	67.61	210.90	275.12	22.46	399.26	
7879	1	1	89	88	67.98	211.55	274.31	23.80	400.32	
7880	1	1	89	89	64.91	211.71	274.63	83.35	404.54	
7881	1	5	90	17	0.02	52.46	115.38	1016.05	265.51	
7882	1	8	90	18	50.35	150.73	236.85	483.77	416.31	
7883	1	8	90	19	52.07	216.41	280.80	261.39	414.94	
7884	1	1	90	20	68.38	215.93	280.15	20.06	411.89	
7885	1	1	90	21	68.29	217.23	281.28	19.79	412.48	
7886	1	1	90	22	68.40	216.25	280.15	19.86	410.79	
7887	1	1	90	23	66.11	215.77	278.85	34.67	408.53	
7888	1	5	90	24	0.02	172.63	273.82	1016.03	405.22	
7889	1	1	90	25	68.62	213.82	277.23	21.63	404.16	
7890	1	1	90	26	68.82	212.85	275.61	21.75	402.74	
7891	1	8	90	27	51.99	212.68	275.45	548.07	401.83	
7892	1	1	90	28	68.83	211.87	274.63	22.28	400.92	
7893	1	1	90	29	67.93	212.36	274.96	26.02	400.56	
7894	1	1	90	30	68.78	211.39	274.80	22.39	400.30	
7895	1	1	90	31	68.71	211.22	274.31	22.63	399.55	
